# Points,Area
35110,1.00053
35120,1.00052
35130,1.00049
35140,1.00046
35150,1.00048
35160,1.00048
35170,1.00049
35180,1.00052
35190,1.00049
35200,1.00045
35210,1.00045
35220,1.00046
35230,1.00049
35240,1.00049
35250,1.00047
35260,1.00045
35270,1.00041
35280,1.00043
35290,1.0004
35300,1.00037
35310,1.00038
35320,1.00035
35330,1.00034
35340,1.00037
35350,1.00041
35360,1.00042
35370,1.00043
35380,1.00045
35390,1.0004
35400,1.00038
35410,1.00036
35420,1.00035
35430,1.00037
35440,1.00037
35450,1.00041
35460,1.00043
35470,1.0004
35480,1.0004
35490,1.00036
35500,1.00036
35510,1.00038
35520,1.0004
35530,1.00043
35540,1.00044
35550,1.00047
35560,1.00043
35570,1.00043
35580,1.00039
35590,1.00041
35600,1.00042
35610,1.00044
35620,1.00046
35630,1.00048
35640,1.00051
35650,1.00052
35660,1.00052
35670,1.00049
35680,1.00048
35690,1.00048
35700,1.00049
35710,1.0005
35720,1.00051
35730,1.00053
35740,1.00056
35750,1.00056
35760,1.00055
35770,1.00058
35780,1.0006
35790,1.00062
35800,1.00058
35810,1.00058
35820,1.00055
35830,1.00056
35840,1.00058
35850,1.00056
35860,1.00057
35870,1.00057
35880,1.00059
35890,1.00053
35900,1.00052
35910,1.00052
35920,1.00054
35930,1.00056
35940,1.00056
35950,1.00058
35960,1.00058
35970,1.00062
35980,1.0006
35990,1.00061
36000,1.0006
36010,1.00058
36020,1.0006
36030,1.00059
36040,1.00059
36050,1.00061
36060,1.00061
36070,1.00063
36080,1.00061
36090,1.00058
36100,1.00063
36110,1.00064
36120,1.00063
36130,1.00059
36140,1.00058
36150,1.00063
36160,1.00062
36170,1.00065
36180,1.00062
36190,1.00064
36200,1.00067
36210,1.00065
36220,1.00066
36230,1.00068
36240,1.00064
36250,1.00061
36260,1.00063
36270,1.00062
36280,1.00064
36290,1.00064
36300,1.00066
36310,1.0006
36320,1.0006
36330,1.00059
36340,1.00058
36350,1.00055
36360,1.00057
36370,1.00055
36380,1.00056
36390,1.00055
36400,1.00055
36410,1.00056
36420,1.00056
36430,1.00055
36440,1.00055
36450,1.00058
36460,1.00054
36470,1.00052
36480,1.00052
36490,1.00051
36500,1.0005
36510,1.0005
36520,1.00052
36530,1.00052
36540,1.00055
36550,1.00054
36560,1.00054
36570,1.00059
36580,1.00057
36590,1.00055
36600,1.00056
36610,1.00054
36620,1.00053
36630,1.00054
36640,1.00057
36650,1.00056
36660,1.00055
36670,1.00055
36680,1.00054
36690,1.00051
36700,1.00048
36710,1.0005
36720,1.00047
36730,1.00042
36740,1.00041
36750,1.00041
36760,1.00038
36770,1.00037
36780,1.00033
36790,1.00032
36800,1.00032
36810,1.00033
36820,1.00036
36830,1.00036
36840,1.00035
36850,1.00037
36860,1.00039
36870,1.00039
36880,1.00039
36890,1.00039
36900,1.00041
36910,1.00042
36920,1.0004
36930,1.00042
36940,1.0004
36950,1.0004
36960,1.00039
36970,1.00042
36980,1.00041
36990,1.0004
37000,1.00044
37010,1.00048
37020,1.00048
37030,1.0005
37040,1.00051
37050,1.00049
37060,1.00046
37070,1.00049
37080,1.0005
37090,1.00053
37100,1.0005
37110,1.00051
37120,1.00052
37130,1.00051
37140,1.0005
37150,1.00049
37160,1.00049
37170,1.00047
37180,1.00048
37190,1.0005
37200,1.00046
37210,1.00045
37220,1.00047
37230,1.00044
37240,1.00038
37250,1.00039
37260,1.00039
37270,1.00038
37280,1.00038
37290,1.00039
37300,1.00037
37310,1.00035
37320,1.00037
37330,1.00031
37340,1.0003
37350,1.00027
37360,1.00026
37370,1.00028
37380,1.0003
37390,1.0003
37400,1.00032
37410,1.00029
37420,1.00029
37430,1.00031
37440,1.00033
37450,1.00033
37460,1.00036
37470,1.00035
37480,1.00033
37490,1.00029
37500,1.0003
37510,1.00029
37520,1.0003
37530,1.00033
37540,1.00033
37550,1.00032
37560,1.00031
37570,1.0003
37580,1.0003
37590,1.00033
37600,1.00035
37610,1.00035
37620,1.00034
37630,1.0003
37640,1.00029
37650,1.00026
37660,1.00025
37670,1.00028
37680,1.00024
37690,1.00028
37700,1.00031
37710,1.00031
37720,1.00026
37730,1.00029
37740,1.00025
37750,1.00021
37760,1.00021
37770,1.00019
37780,1.00022
37790,1.00021
37800,1.00019
37810,1.0002
37820,1.00017
37830,1.00017
37840,1.00019
37850,1.0002
37860,1.00021
37870,1.00019
37880,1.00018
37890,1.00019
37900,1.00021
37910,1.00021
37920,1.00025
37930,1.00021
37940,1.00025
37950,1.00025
37960,1.00021
37970,1.00023
37980,1.00021
37990,1.00022
38000,1.00026
38010,1.00027
38020,1.00026
38030,1.00026
38040,1.00024
38050,1.00024
38060,1.00027
38070,1.00026
38080,1.00028
38090,1.0003
38100,1.00029
38110,1.00027
38120,1.00025
38130,1.00025
38140,1.00025
38150,1.00023
38160,1.00023
38170,1.00024
38180,1.00024
38190,1.00021
38200,1.00023
38210,1.00026
38220,1.00026
38230,1.00025
38240,1.00021
38250,1.00023
38260,1.00026
38270,1.00028
38280,1.0003
38290,1.00031
38300,1.00035
38310,1.00036
38320,1.00041
38330,1.00041
38340,1.0004
38350,1.00039
38360,1.00041
38370,1.00042
38380,1.00044
38390,1.00047
38400,1.00045
38410,1.00045
38420,1.00044
38430,1.00043
38440,1.00043
38450,1.00045
38460,1.00046
38470,1.00048
38480,1.0005
38490,1.0005
38500,1.00049
38510,1.00049
38520,1.00048
38530,1.00047
38540,1.00046
38550,1.00045
38560,1.00044
38570,1.00044
38580,1.00043
38590,1.00042
38600,1.00042
38610,1.00044
38620,1.00044
38630,1.00043
38640,1.0004
38650,1.00041
38660,1.00041
38670,1.00041
38680,1.00043
38690,1.00043
38700,1.00046
38710,1.00047
38720,1.00048
38730,1.00043
38740,1.00041
38750,1.00037
38760,1.00036
38770,1.00036
38780,1.00032
38790,1.00032
38800,1.00035
38810,1.00034
38820,1.00032
38830,1.00035
38840,1.00034
38850,1.00034
38860,1.00037
38870,1.00036
38880,1.00035
38890,1.00032
38900,1.00031
38910,1.00034
38920,1.00036
38930,1.00034
38940,1.00034
38950,1.00031
38960,1.00034
38970,1.00037
38980,1.00038
38990,1.00035
39000,1.00034
39010,1.00036
39020,1.00033
39030,1.00032
39040,1.00033
39050,1.00033
39060,1.00033
39070,1.00032
39080,1.00035
39090,1.00031
39100,1.0003
39110,1.00032
39120,1.00031
39130,1.0003
39140,1.00029
39150,1.00029
39160,1.00029
39170,1.00031
39180,1.0003
39190,1.00026
39200,1.00026
39210,1.00026
39220,1.0003
39230,1.00027
39240,1.0003
39250,1.00026
39260,1.00028
39270,1.00028
39280,1.00024
39290,1.00022
39300,1.00025
39310,1.00021
39320,1.00021
39330,1.00022
39340,1.00022
39350,1.00022
39360,1.00021
39370,1.00021
39380,1.0002
39390,1.00019
39400,1.0002
39410,1.00016
39420,1.00015
39430,1.00016
39440,1.00018
39450,1.00022
39460,1.00023
39470,1.0002
39480,1.00022
39490,1.00021
39500,1.0002
39510,1.00019
39520,1.00019
39530,1.00019
39540,1.0002
39550,1.00016
39560,1.00017
39570,1.00019
39580,1.00021
39590,1.00021
39600,1.00019
39610,1.00016
39620,1.00015
39630,1.00014
39640,1.00013
39650,1.00015
39660,1.00018
39670,1.00018
39680,1.0002
39690,1.00021
39700,1.00023
39710,1.00023
39720,1.00026
39730,1.00024
39740,1.00025
39750,1.00027
39760,1.00027
39770,1.00032
39780,1.00029
39790,1.00024
39800,1.00023
39810,1.00018
39820,1.00015
39830,1.00014
39840,1.00015
39850,1.00016
39860,1.00015
39870,1.00014
39880,1.00016
39890,1.00017
39900,1.00018
39910,1.00015
39920,1.00017
39930,1.00019
39940,1.00016
39950,1.00012
39960,1.00015
39970,1.0002
39980,1.00023
39990,1.00024
40000,1.00021
40010,1.00022
40020,1.00023
40030,1.00022
40040,1.00022
40050,1.00023
40060,1.00022
40070,1.00024
40080,1.00024
40090,1.00027
40100,1.00028
40110,1.00029
40120,1.00028
40130,1.00031
40140,1.00031
40150,1.0003
40160,1.00033
40170,1.00034
40180,1.00031
40190,1.00033
40200,1.0003
40210,1.00031
40220,1.00032
40230,1.00033
40240,1.00034
40250,1.00036
40260,1.00038
40270,1.00037
40280,1.00035
40290,1.00036
40300,1.00035
40310,1.00035
40320,1.00033
40330,1.00034
40340,1.00034
40350,1.00036
40360,1.00038
40370,1.00035
40380,1.00034
40390,1.00033
40400,1.00032
40410,1.00034
40420,1.00034
40430,1.00034
40440,1.00035
40450,1.00036
40460,1.00032
40470,1.00031
40480,1.00032
40490,1.00029
40500,1.00028
40510,1.00029
40520,1.00029
40530,1.0003
40540,1.00029
40550,1.0003
40560,1.0003
40570,1.00029
40580,1.00028
40590,1.00028
40600,1.00026
40610,1.00026
40620,1.00024
40630,1.00023
40640,1.00023
40650,1.00024
40660,1.00023
40670,1.00024
40680,1.00024
40690,1.00026
40700,1.00027
40710,1.00029
40720,1.00028
40730,1.00028
40740,1.00031
40750,1.00027
40760,1.00026
40770,1.00027
40780,1.00028
40790,1.0003
40800,1.00031
40810,1.00026
40820,1.00029
40830,1.00032
40840,1.00032
40850,1.00031
40860,1.00028
40870,1.00025
40880,1.00023
40890,1.00021
40900,1.00017
40910,1.00016
40920,1.00015
40930,1.00012
40940,1.00017
40950,1.00017
40960,1.00015
40970,1.00014
40980,1.00015
40990,1.00013
41000,1.00009
41010,1.00013
41020,1.00012
41030,1.00015
41040,1.00013
41050,1.00013
41060,1.00015
41070,1.00012
41080,1.00014
41090,1.00016
41100,1.00019
41110,1.00022
41120,1.00022
41130,1.00019
41140,1.0002
41150,1.00017
41160,1.00015
41170,1.00018
41180,1.00017
41190,1.00017
41200,1.00015
41210,1.00011
41220,1.00014
41230,1.00014
41240,1.00016
41250,1.00016
41260,1.00017
41270,1.00015
41280,1.00018
41290,1.00021
41300,1.00022
41310,1.00022
41320,1.00025
41330,1.00024
41340,1.00019
41350,1.00019
41360,1.00019
41370,1.0002
41380,1.00016
41390,1.00015
41400,1.00015
41410,1.00014
41420,1.00016
41430,1.00017
41440,1.00018
41450,1.00019
41460,1.00018
41470,1.00017
41480,1.00019
41490,1.0002
41500,1.00022
41510,1.00022
41520,1.00021
41530,1.00023
41540,1.00022
41550,1.00022
41560,1.00026
41570,1.00026
41580,1.00028
41590,1.00026
41600,1.00026
41610,1.00024
41620,1.00023
41630,1.0002
41640,1.00019
41650,1.00017
41660,1.00019
41670,1.0002
41680,1.00022
41690,1.00022
41700,1.00025
41710,1.00024
41720,1.00025
41730,1.00028
41740,1.00031
41750,1.0003
41760,1.00032
41770,1.00032
41780,1.00028
41790,1.00027
41800,1.00026
41810,1.00028
41820,1.00029
41830,1.00027
41840,1.00026
41850,1.00025
41860,1.00025
41870,1.00027
41880,1.00027
41890,1.00027
41900,1.00028
41910,1.00027
41920,1.00028
41930,1.00029
41940,1.00026
41950,1.00029
41960,1.00031
41970,1.00032
41980,1.00031
41990,1.00032
42000,1.00032
42010,1.00032
42020,1.0003
42030,1.00026
42040,1.00026
42050,1.00025
42060,1.00027
42070,1.00026
42080,1.00026
42090,1.0003
42100,1.00028
42110,1.00032
42120,1.00035
42130,1.00037
42140,1.00034
42150,1.00035
42160,1.00035
42170,1.00036
42180,1.00038
42190,1.00038
42200,1.00037
42210,1.00037
42220,1.00039
42230,1.00041
42240,1.00042
42250,1.00041
42260,1.00038
42270,1.00038
42280,1.00038
42290,1.00036
42300,1.00036
42310,1.00035
42320,1.00033
42330,1.00036
42340,1.00038
42350,1.00036
42360,1.00034
42370,1.00034
42380,1.00034
42390,1.00033
42400,1.00032
42410,1.00031
42420,1.0003
42430,1.00033
42440,1.00035
42450,1.00035
42460,1.00034
42470,1.00037
42480,1.00038
42490,1.00039
42500,1.00039
42510,1.00038
42520,1.00038
42530,1.0004
42540,1.0004
42550,1.00039
42560,1.00038
42570,1.00038
42580,1.00036
42590,1.00036
42600,1.00036
42610,1.00037
42620,1.00032
42630,1.00033
42640,1.00034
42650,1.00035
42660,1.00037
42670,1.00036
42680,1.00039
42690,1.00036
42700,1.00037
42710,1.00037
42720,1.00037
42730,1.0004
42740,1.00041
42750,1.0004
42760,1.00043
42770,1.00038
42780,1.00037
42790,1.00035
42800,1.00038
42810,1.00037
42820,1.00037
42830,1.00035
42840,1.00035
42850,1.00037
42860,1.00038
42870,1.00041
42880,1.00045
42890,1.00045
42900,1.00042
42910,1.00037
42920,1.0004
42930,1.0004
42940,1.00037
42950,1.00037
42960,1.00036
42970,1.00036
42980,1.00036
42990,1.00038
43000,1.00038
43010,1.0004
43020,1.00041
43030,1.00045
43040,1.00044
43050,1.00041
43060,1.0004
43070,1.00041
43080,1.00042
43090,1.00046
43100,1.00048
43110,1.00047
43120,1.0005
43130,1.00052
43140,1.00052
43150,1.00053
43160,1.00055
43170,1.00054
43180,1.00056
43190,1.00056
43200,1.00057
43210,1.00058
43220,1.00059
43230,1.00058
43240,1.00057
43250,1.00057
43260,1.00058
43270,1.00058
43280,1.00057
43290,1.00056
43300,1.00057
43310,1.0006
43320,1.00063
43330,1.00063
43340,1.00062
43350,1.00062
43360,1.00063
43370,1.00062
43380,1.00061
43390,1.00065
43400,1.00064
43410,1.00065
43420,1.00065
43430,1.00064
43440,1.00066
43450,1.00065
43460,1.00066
43470,1.00067
43480,1.0007
43490,1.00069
43500,1.00065
43510,1.0006
43520,1.00062
43530,1.00061
43540,1.00059
43550,1.00059
43560,1.00063
43570,1.00063
43580,1.00062
43590,1.00059
43600,1.00056
43610,1.00058
43620,1.00058
43630,1.00057
43640,1.00054
43650,1.00053
43660,1.00053
43670,1.00056
43680,1.00055
43690,1.00052
43700,1.00051
43710,1.00049
43720,1.00048
43730,1.00051
43740,1.00053
43750,1.00052
43760,1.00052
43770,1.00053
43780,1.00056
43790,1.00054
43800,1.00054
43810,1.00056
43820,1.00058
43830,1.0006
43840,1.0006
43850,1.00062
43860,1.00061
43870,1.00056
43880,1.00056
43890,1.00058
43900,1.00057
43910,1.00057
43920,1.00056
43930,1.00057
43940,1.00056
43950,1.00059
43960,1.00058
43970,1.0006
43980,1.00059
43990,1.0006
44000,1.00063
44010,1.00063
44020,1.00063
44030,1.00064
44040,1.00064
44050,1.00062
44060,1.00066
44070,1.00065
44080,1.00067
44090,1.00069
44100,1.00069
44110,1.00064
44120,1.00062
44130,1.00064
44140,1.00064
44150,1.00067
44160,1.00068
44170,1.0007
44180,1.0007
44190,1.00073
44200,1.00073
44210,1.00076
44220,1.00076
44230,1.00078
44240,1.0008
44250,1.00079
44260,1.00079
44270,1.00078
44280,1.0008
44290,1.00081
44300,1.00081
44310,1.00079
44320,1.00081
44330,1.0008
44340,1.00079
44350,1.00077
44360,1.00077
44370,1.00078
44380,1.0008
44390,1.0008
44400,1.00079
44410,1.00079
44420,1.00081
44430,1.0008
44440,1.00081
44450,1.00083
44460,1.00085
44470,1.00086
44480,1.00083
44490,1.00082
44500,1.00084
44510,1.00084
44520,1.00082
44530,1.00082
44540,1.00082
44550,1.00084
44560,1.00085
44570,1.00086
44580,1.00087
44590,1.00091
44600,1.00092
44610,1.00091
44620,1.00086
44630,1.00085
44640,1.00085
44650,1.00085
44660,1.00084
44670,1.00083
44680,1.00083
44690,1.00085
44700,1.00086
44710,1.00089
44720,1.00089
44730,1.0009
44740,1.00089
44750,1.00089
44760,1.00088
44770,1.00088
44780,1.00087
44790,1.00089
44800,1.00089
44810,1.0009
44820,1.00092
44830,1.00092
44840,1.00095
44850,1.00095
44860,1.00094
44870,1.00093
44880,1.00096
44890,1.00095
44900,1.00092
44910,1.0009
44920,1.00089
44930,1.00091
44940,1.00087
44950,1.00086
44960,1.00084
44970,1.00083
44980,1.00082
44990,1.0008
45000,1.00082
45010,1.00083
45020,1.0008
45030,1.00079
45040,1.00081
45050,1.00084
45060,1.00081
45070,1.0008
45080,1.00081
45090,1.00084
45100,1.00086
45110,1.00087
45120,1.00088
45130,1.00087
45140,1.00086
45150,1.00089
45160,1.00089
45170,1.00088
45180,1.00086
45190,1.00084
45200,1.00079
45210,1.00078
45220,1.00078
45230,1.0008
45240,1.00081
45250,1.00079
45260,1.00081
45270,1.0008
45280,1.0008
45290,1.0008
45300,1.00082
45310,1.00082
45320,1.00085
45330,1.00082
45340,1.00084
45350,1.00082
45360,1.00079
45370,1.00081
45380,1.00078
45390,1.00077
45400,1.00078
45410,1.0008
45420,1.00082
45430,1.00081
45440,1.00081
45450,1.00079
45460,1.00078
45470,1.00077
45480,1.00076
45490,1.00077
45500,1.00078
45510,1.0008
45520,1.00077
45530,1.00078
45540,1.00078
45550,1.00079
45560,1.00082
45570,1.00085
45580,1.00085
45590,1.00083
45600,1.00081
45610,1.00081
45620,1.00081
45630,1.00082
45640,1.00084
45650,1.00084
45660,1.00087
45670,1.00088
45680,1.00086
45690,1.00084
45700,1.00082
45710,1.00081
45720,1.00081
45730,1.00084
45740,1.00085
45750,1.00084
45760,1.00087
45770,1.00086
45780,1.00085
45790,1.00084
45800,1.00084
45810,1.00082
45820,1.00082
45830,1.00081
45840,1.00082
45850,1.00082
45860,1.00082
45870,1.00085
45880,1.00086
45890,1.00086
45900,1.00088
45910,1.00089
45920,1.00092
45930,1.00093
45940,1.00092
45950,1.00092
45960,1.00089
45970,1.00087
45980,1.00086
45990,1.00089
46000,1.00088
46010,1.00088
46020,1.00089
46030,1.00088
46040,1.0009
46050,1.00089
46060,1.00087
46070,1.00087
46080,1.00086
46090,1.00086
46100,1.00087
46110,1.00088
46120,1.00086
46130,1.00085
46140,1.00085
46150,1.00085
46160,1.00086
46170,1.00087
46180,1.00088
46190,1.00087
46200,1.00089
46210,1.0009
46220,1.00088
46230,1.00091
46240,1.00091
46250,1.00091
46260,1.00089
46270,1.00088
46280,1.00088
46290,1.00089
46300,1.00088
46310,1.00088
46320,1.00088
46330,1.0009
46340,1.00092
46350,1.00096
46360,1.00095
46370,1.00095
46380,1.00099
46390,1.00097
46400,1.00096
46410,1.00094
46420,1.00093
46430,1.00093
46440,1.00092
46450,1.00089
46460,1.00088
46470,1.00088
46480,1.0009
46490,1.0009
46500,1.00089
46510,1.00088
46520,1.00089
46530,1.00088
46540,1.00091
46550,1.00092
46560,1.00091
46570,1.00094
46580,1.00092
46590,1.00091
46600,1.00094
46610,1.00095
46620,1.00096
46630,1.00098
46640,1.001
46650,1.00097
46660,1.001
46670,1.00102
46680,1.001
46690,1.00099
46700,1.00099
46710,1.00096
46720,1.00095
46730,1.00094
46740,1.00096
46750,1.00096
46760,1.00091
46770,1.00091
46780,1.0009
46790,1.00092
46800,1.00095
46810,1.00096
46820,1.00095
46830,1.00093
46840,1.00092
46850,1.00094
46860,1.00094
46870,1.00093
46880,1.00095
46890,1.00097
46900,1.00097
46910,1.00096
46920,1.00095
46930,1.00095
46940,1.00094
46950,1.00094
46960,1.00095
46970,1.00094
46980,1.00092
46990,1.00093
47000,1.00092
47010,1.00094
47020,1.00093
47030,1.00093
47040,1.00093
47050,1.00092
47060,1.0009
47070,1.00089
47080,1.0009
47090,1.00089
47100,1.00091
47110,1.0009
47120,1.00092
47130,1.00091
47140,1.0009
47150,1.00091
47160,1.00089
47170,1.00088
47180,1.00087
47190,1.00086
47200,1.0009
47210,1.00094
47220,1.00093
47230,1.00091
47240,1.00091
47250,1.00088
47260,1.00087
47270,1.00086
47280,1.00087
47290,1.00091
47300,1.00087
47310,1.00087
47320,1.00087
47330,1.00086
47340,1.00086
47350,1.00088
47360,1.00086
47370,1.00087
47380,1.00087
47390,1.00086
47400,1.0009
47410,1.00089
47420,1.00088
47430,1.00086
47440,1.00088
47450,1.00087
47460,1.00087
47470,1.00091
47480,1.0009
47490,1.00091
47500,1.00091
47510,1.00093
47520,1.00095
47530,1.00095
47540,1.00096
47550,1.00096
47560,1.00096
47570,1.00097
47580,1.001
47590,1.00101
47600,1.00101
47610,1.00103
47620,1.00103
47630,1.001
47640,1.00097
47650,1.00096
47660,1.00095
47670,1.00094
47680,1.00092
47690,1.00092
47700,1.00093
47710,1.00094
47720,1.00096
47730,1.00095
47740,1.00092
47750,1.00093
47760,1.00093
47770,1.00092
47780,1.00095
47790,1.00096
47800,1.00097
47810,1.00097
47820,1.00096
47830,1.00099
47840,1.00098
47850,1.00098
47860,1.00098
47870,1.00098
47880,1.00101
47890,1.00098
47900,1.00098
47910,1.00099
47920,1.00097
47930,1.00099
47940,1.001
47950,1.00099
47960,1.00098
47970,1.00098
47980,1.00098
47990,1.00097
48000,1.00098
48010,1.00098
48020,1.00098
48030,1.00099
48040,1.00099
48050,1.00099
48060,1.00099
48070,1.00101
48080,1.00099
48090,1.00099
48100,1.00095
48110,1.00091
48120,1.00092
48130,1.00092
48140,1.00093
48150,1.0009
48160,1.00091
48170,1.00089
48180,1.00089
48190,1.00089
48200,1.0009
48210,1.00089
48220,1.00089
48230,1.00089
48240,1.00091
48250,1.00092
48260,1.00094
48270,1.00095
48280,1.00095
48290,1.00097
48300,1.00093
48310,1.00093
48320,1.00091
48330,1.00092
48340,1.00089
48350,1.00087
48360,1.0009
48370,1.00088
48380,1.00089
48390,1.00087
48400,1.00086
48410,1.00084
48420,1.00084
48430,1.00084
48440,1.00085
48450,1.00086
48460,1.00086
48470,1.00085
48480,1.00084
48490,1.00083
48500,1.00083
48510,1.00081
48520,1.0008
48530,1.00082
48540,1.00083
48550,1.00086
48560,1.00088
48570,1.00088
48580,1.00086
48590,1.00087
48600,1.00087
48610,1.00085
48620,1.00083
48630,1.00083
48640,1.0008
48650,1.00079
48660,1.0008
48670,1.00078
48680,1.00079
48690,1.00081
48700,1.00081
48710,1.00079
48720,1.00082
48730,1.00082
48740,1.00083
48750,1.00085
48760,1.00087
48770,1.00086
48780,1.00087
48790,1.00087
48800,1.00086
48810,1.00088
48820,1.00084
48830,1.00087
48840,1.00091
48850,1.00087
48860,1.0009
48870,1.00092
48880,1.00091
48890,1.00089
48900,1.00089
48910,1.00087
48920,1.00086
48930,1.00086
48940,1.00085
48950,1.00086
48960,1.00087
48970,1.00088
48980,1.0009
48990,1.00087
49000,1.00089
49010,1.00087
49020,1.00085
49030,1.00084
49040,1.00084
49050,1.00085
49060,1.00083
49070,1.00084
49080,1.00086
49090,1.0009
49100,1.00091
49110,1.00088
49120,1.00089
49130,1.00089
49140,1.00085
49150,1.00087
49160,1.00087
49170,1.00087
49180,1.00089
49190,1.00088
49200,1.00086
49210,1.00085
49220,1.00087
49230,1.00089
49240,1.00088
49250,1.00087
49260,1.00088
49270,1.00087
49280,1.00086
49290,1.00088
49300,1.00087
49310,1.00087
49320,1.00088
49330,1.00086
49340,1.00084
49350,1.00086
49360,1.00084
49370,1.00084
49380,1.00083
49390,1.00084
49400,1.00087
49410,1.00086
49420,1.00087
49430,1.00089
49440,1.0009
49450,1.00089
49460,1.00088
49470,1.00091
49480,1.00089
49490,1.00089
49500,1.00091
49510,1.00089
49520,1.00089
49530,1.00089
49540,1.00089
49550,1.0009
49560,1.00091
49570,1.00089
49580,1.00086
49590,1.00087
49600,1.00089
49610,1.0009
49620,1.00092
49630,1.00092
49640,1.00094
49650,1.00093
49660,1.00091
49670,1.00093
49680,1.00093
49690,1.00093
49700,1.00092
49710,1.00091
49720,1.00091
49730,1.00091
49740,1.00094
49750,1.00092
49760,1.00088
49770,1.00089
49780,1.00089
49790,1.00088
49800,1.00089
49810,1.00087
49820,1.00088
49830,1.00088
49840,1.00089
49850,1.00086
49860,1.00085
49870,1.00085
49880,1.00084
49890,1.00084
49900,1.00085
49910,1.00084
49920,1.00084
49930,1.00083
49940,1.00081
49950,1.00083
49960,1.00084
49970,1.00081
49980,1.00081
49990,1.00082
50000,1.00083
50010,1.00083
50020,1.00084
50030,1.00084
50040,1.00083
50050,1.00085
50060,1.00084
50070,1.00086
50080,1.00088
50090,1.00084
50100,1.00084
50110,1.00083
50120,1.00081
50130,1.00079
50140,1.0008
50150,1.00078
50160,1.00076
50170,1.00075
50180,1.00075
50190,1.00076
50200,1.00076
50210,1.00077
50220,1.00075
50230,1.00076
50240,1.00074
50250,1.00075
50260,1.00075
50270,1.00075
50280,1.00076
50290,1.00078
50300,1.00078
50310,1.00078
50320,1.0008
50330,1.00081
50340,1.00079
50350,1.00083
50360,1.00083
50370,1.00081
50380,1.00081
50390,1.0008
50400,1.0008
50410,1.00081
50420,1.00083
50430,1.00081
50440,1.00082
50450,1.0008
50460,1.00081
50470,1.00082
50480,1.00081
50490,1.00082
50500,1.00082
50510,1.00083
50520,1.00083
50530,1.0008
50540,1.00081
50550,1.00079
50560,1.00075
50570,1.00073
50580,1.00071
50590,1.0007
50600,1.00069
50610,1.00068
50620,1.0007
50630,1.00068
50640,1.0007
50650,1.00071
50660,1.0007
50670,1.00069
50680,1.00069
50690,1.00069
50700,1.0007
50710,1.00067
50720,1.00068
50730,1.00068
50740,1.00067
50750,1.00069
50760,1.00069
50770,1.0007
50780,1.00072
50790,1.00072
50800,1.00074
50810,1.00073
50820,1.00076
50830,1.00079
50840,1.0008
50850,1.00081
50860,1.00079
50870,1.00078
50880,1.00081
50890,1.00082
50900,1.00085
50910,1.00083
50920,1.0008
50930,1.00078
50940,1.00079
50950,1.00076
50960,1.00078
50970,1.00072
50980,1.00072
50990,1.00069
51000,1.00066
51010,1.00066
51020,1.00065
51030,1.00065
51040,1.00063
51050,1.00064
51060,1.00064
51070,1.00065
51080,1.00064
51090,1.00068
51100,1.00069
51110,1.00069
51120,1.00069
51130,1.00067
51140,1.00069
51150,1.00071
51160,1.00074
51170,1.00074
51180,1.00071
51190,1.00072
51200,1.00073
51210,1.00071
51220,1.00074
51230,1.00073
51240,1.00071
51250,1.00072
51260,1.00072
51270,1.0007
51280,1.00072
51290,1.00072
51300,1.0007
51310,1.00068
51320,1.00069
51330,1.00071
51340,1.00072
51350,1.00072
51360,1.00073
51370,1.00073
51380,1.00071
51390,1.00069
51400,1.00068
51410,1.00067
51420,1.00063
51430,1.00062
51440,1.00061
51450,1.00063
51460,1.00062
51470,1.00063
51480,1.00063
51490,1.00064
51500,1.00063
51510,1.00063
51520,1.00063
51530,1.00066
51540,1.00068
51550,1.00068
51560,1.00069
51570,1.00067
51580,1.00069
51590,1.00069
51600,1.00068
51610,1.00068
51620,1.0007
51630,1.00069
51640,1.00065
51650,1.00064
51660,1.00064
51670,1.00063
51680,1.00062
51690,1.00063
51700,1.00062
51710,1.00061
51720,1.00062
51730,1.00062
51740,1.00064
51750,1.00062
51760,1.00063
51770,1.00064
51780,1.00066
51790,1.00065
51800,1.00065
51810,1.00063
51820,1.0006
51830,1.00059
51840,1.00058
51850,1.00058
51860,1.00058
51870,1.00057
51880,1.00059
51890,1.00061
51900,1.00062
51910,1.00061
51920,1.00062
51930,1.0006
51940,1.00059
51950,1.00058
51960,1.00059
51970,1.00057
51980,1.00054
51990,1.00057
52000,1.00058
52010,1.00056
52020,1.00058
52030,1.00058
52040,1.00058
52050,1.0006
52060,1.00062
52070,1.00061
52080,1.00061
52090,1.00063
52100,1.00064
52110,1.00065
52120,1.00065
52130,1.00064
52140,1.00063
52150,1.00065
52160,1.00066
52170,1.0007
52180,1.0007
52190,1.00069
52200,1.00069
52210,1.00069
52220,1.00069
52230,1.00068
52240,1.00065
52250,1.00065
52260,1.00067
52270,1.00065
52280,1.00064
52290,1.00064
52300,1.00065
52310,1.00064
52320,1.00067
52330,1.00064
52340,1.00064
52350,1.00062
52360,1.00061
52370,1.00062
52380,1.00059
52390,1.00057
52400,1.00054
52410,1.00054
52420,1.00054
52430,1.00055
52440,1.00056
52450,1.00055
52460,1.00054
52470,1.00051
52480,1.00053
52490,1.00054
52500,1.00055
52510,1.00052
52520,1.00053
52530,1.00052
52540,1.0005
52550,1.00051
52560,1.00048
52570,1.00047
52580,1.00048
52590,1.0005
